PRODUCT_ID,PRODUCT_NAME,CATEGORY,BRAND,total_revenue,units_sold,order_count
P000062,Willow Room,Pet Supplies,Willow,1523.66,29,22
P001836,Pulse Year,Toys,Pulse,1521.99,27,18
P001370,Harbor Beat,Clothing,Harbor,1517.88,39,26
P001664,Willow Her,Toys,Willow,1516.0600000000002,34,23
P001423,Astra Avoid,Beauty,Astra,1514.97,27,20
P001319,Solace Change,Toys,Solace,1508.8,23,18
P000480,Harbor Enjoy,Pet Supplies,Harbor,1508.25,25,19
P000571,Pulse Site,Books,Pulse,1505.9,37,21
P001391,Astra Special,Toys,Astra,1505.58,23,18
P000482,Astra Buy,Pet Supplies,Astra,1502.8799999999999,24,19
P000346,Pulse Third,Books,Pulse,1496.69,29,24
P000236,NeoTech Process,Pet Supplies,NeoTech,1496.6,35,25
P000617,Astra Free,Beauty,Astra,1494.24,33,24
P000997,Everest Age,Books,Everest,1492.8,30,18
P001233,GreenLeaf Into,Toys,GreenLeaf,1487.7,30,21
P001232,NeoTech Great,Pet Supplies,NeoTech,1487.22,42,27
P001939,Solace Other,Pet Supplies,Solace,1486.76,31,24
P001166,Solace Peace,Sports,Solace,1484.6399999999999,24,20
P001269,Nimbus Start,Toys,Nimbus,1481.1100000000001,37,26
P000223,Solace Six,Clothing,Solace,1479.92,26,21
P001832,Orion Medical,Home & Kitchen,Orion,1477.5600000000002,28,17
P000780,Nimbus Condition,Toys,Nimbus,1476.6499999999999,35,26
P000739,Everest Shake,Beauty,Everest,1472.73,21,16
P000548,Pulse Idea,Books,Pulse,1472.0,32,22
P001351,GreenLeaf Billion,Pet Supplies,GreenLeaf,1465.92,36,25
P001009,Orion Pull,Sports,Orion,1460.7,45,29
P001487,Zenith Ago,Books,Zenith,1458.8,28,20
P001926,GreenLeaf If,Toys,GreenLeaf,1457.93,31,21
P001268,NeoTech Clearly,Toys,NeoTech,1454.93,29,23
P001865,Everest Mrs,Books,Everest,1449.8700000000001,31,22
P001413,Zenith Part,Pet Supplies,Zenith,1449.76,26,18
P000609,Zenith Nation,Books,Zenith,1445.0,34,22
P001899,Everest International,Toys,Everest,1443.3300000000002,29,23
P001253,Zenith Red,Books,Zenith,1443.3,34,23
P001147,Orion Position,Home & Kitchen,Orion,1443.25,23,20
P000068,Acme Fire,Clothing,Acme,1437.16,31,20
P001072,Harbor Foreign,Automotive,Harbor,1434.93,21,14
P000963,Zenith By,Toys,Zenith,1432.2,35,25
P001035,Zenith Different,Toys,Zenith,1431.8999999999999,18,16
P000302,Zenith Together,Pet Supplies,Zenith,1431.8999999999999,30,21
P000455,NeoTech Nearly,Clothing,NeoTech,1431.3200000000002,22,13
P001059,Harbor Third,Beauty,Harbor,1428.9,22,17
P001212,Harbor Be,Clothing,Harbor,1427.09,29,22
P001931,Orion Make,Clothing,Orion,1426.95,35,21
P000524,Everest Station,Toys,Everest,1425.8000000000002,20,18
P001225,Orion Begin,Automotive,Orion,1424.2800000000002,39,31
P001090,Solace Democratic,Toys,Solace,1423.67,19,14
P001437,Solace Hundred,Pet Supplies,Solace,1420.5,30,21
P000332,GreenLeaf Painting,Beauty,GreenLeaf,1419.8600000000001,43,26
P001033,Orion Daughter,Toys,Orion,1419.86,26,19
P001849,GreenLeaf List,Beauty,GreenLeaf,1419.1200000000001,24,16
P001923,Solace Surface,Toys,Solace,1417.47,37,26
P000348,Acme Vote,Pet Supplies,Acme,1414.2,30,22
P001249,GreenLeaf Even,Books,GreenLeaf,1412.8799999999999,29,23
P000492,Nimbus Who,Books,Nimbus,1410.24,39,27
P000286,Zenith Church,Pet Supplies,Zenith,1409.4,36,22
P001748,Solace Who,Toys,Solace,1408.5,25,19
P000935,Astra City,Pet Supplies,Astra,1406.3999999999999,20,17
P000538,GreenLeaf Painting,Toys,GreenLeaf,1396.56,22,19
P000930,Nimbus Hot,Toys,Nimbus,1394.49,43,32
P001300,Harbor Mrs,Toys,Harbor,1394.49,23,14
P000517,Nimbus Those,Beauty,Nimbus,1392.6499999999999,23,20
P000253,Harbor Reduce,Groceries,Harbor,1392.0,30,21
P000156,Harbor Difference,Books,Harbor,1391.0400000000002,27,23
P000072,GreenLeaf West,Groceries,GreenLeaf,1385.65,35,22
P000399,Astra Reveal,Books,Astra,1383.8,37,22
P001075,Harbor Describe,Books,Harbor,1381.21,37,24
P000037,Orion Approach,Pet Supplies,Orion,1376.3999999999999,31,21
P000411,Acme Common,Pet Supplies,Acme,1375.92,27,19
P000585,Solace Tough,Home & Kitchen,Solace,1372.99,31,21
P001430,Astra Benefit,Clothing,Astra,1367.52,33,26
P001524,Zenith Along,Pet Supplies,Zenith,1364.8200000000002,46,28
P001223,GreenLeaf Age,Books,GreenLeaf,1359.23,29,21
P000291,Nimbus Goal,Books,Nimbus,1358.1,27,23
P001783,Willow Culture,Home & Kitchen,Willow,1357.68,24,18
P000073,Harbor Authority,Toys,Harbor,1357.49,29,20
P001808,Astra Pull,Pet Supplies,Astra,1346.76,27,19
P000839,Harbor Simple,Books,Harbor,1345.3999999999999,20,14
P001780,Pulse Voice,Pet Supplies,Pulse,1342.7099999999998,27,22
P000367,Willow West,Books,Willow,1341.2,35,27
P000843,NeoTech Finally,Home & Kitchen,NeoTech,1340.8200000000002,26,18
P001512,Harbor Discover,Books,Harbor,1337.7,26,22
P000857,Nimbus Present,Pet Supplies,Nimbus,1337.5,25,19
P001308,Willow Turn,Sports,Willow,1334.9,35,25
P000330,Orion Begin,Pet Supplies,Orion,1333.08,36,24
P001531,Pulse Race,Pet Supplies,Pulse,1327.05,27,20
P001411,Astra Support,Clothing,Astra,1322.25,25,20
P000191,GreenLeaf Produce,Toys,GreenLeaf,1319.92,28,23
P001828,Willow Cost,Books,Willow,1315.92,24,19
P001972,Pulse Establish,Pet Supplies,Pulse,1310.02,34,22
P001842,Orion Kitchen,Books,Orion,1309.5,45,29
P001428,Harbor Somebody,Pet Supplies,Harbor,1307.1,30,17
P001515,Zenith Reduce,Home & Kitchen,Zenith,1305.6,32,23
P000252,NeoTech Class,Pet Supplies,NeoTech,1304.52,28,17
P001881,Acme Support,Books,Acme,1303.2,36,24
P000888,Orion Instead,Home & Kitchen,Orion,1298.8799999999999,44,28
P001392,NeoTech Civil,Toys,NeoTech,1290.96,44,31
P000572,GreenLeaf Score,Pet Supplies,GreenLeaf,1285.02,22,17
P001876,Willow Law,Beauty,Willow,1280.79,19,14
P000420,Astra Federal,Books,Astra,1280.07,33,23
P001244,Zenith Reduce,Books,Zenith,1278.5,50,34
P001559,Nimbus Bar,Books,Nimbus,1274.3999999999999,30,23
P000045,Nimbus Wrong,Automotive,Nimbus,1271.9,35,25
P000138,Pulse True,Home & Kitchen,Pulse,1265.44,22,17
P000505,Solace Future,Books,Solace,1264.5,30,23
P000472,Pulse From,Toys,Pulse,1264.49,31,23
P001276,Harbor Forget,Clothing,Harbor,1258.24,32,24
P001256,Astra Who,Books,Astra,1257.39,27,20
P000586,Acme Action,Home & Kitchen,Acme,1254.57,19,16
P001962,Everest Reality,Groceries,Everest,1254.24,48,30
P000776,Pulse Study,Clothing,Pulse,1245.3,30,21
P000825,Harbor National,Clothing,Harbor,1243.8400000000001,52,33
P000270,Zenith Break,Books,Zenith,1240.12,28,18
P000669,Acme Personal,Toys,Acme,1238.28,34,24
P000558,Nimbus Watch,Toys,Nimbus,1234.2,20,15
P000836,NeoTech Develop,Books,NeoTech,1233.4,35,24
P000573,Harbor Those,Home & Kitchen,Harbor,1231.65,17,15
P001919,GreenLeaf Look,Beauty,GreenLeaf,1225.2,30,24
P000077,Solace Particular,Toys,Solace,1224.45,45,32
P000042,NeoTech Power,Toys,NeoTech,1219.3500000000001,33,27
P000732,NeoTech Receive,Books,NeoTech,1216.01,23,18
P000128,Everest Smile,Clothing,Everest,1215.5,22,16
P001751,Everest Make,Beauty,Everest,1214.0,20,15
P001214,Nimbus Nice,Toys,Nimbus,1212.42,22,16
P000556,Solace Guess,Books,Solace,1208.46,22,16
P001535,Astra Speak,Pet Supplies,Astra,1202.25,25,21
P000108,Willow Fall,Pet Supplies,Willow,1201.76,29,21
P001764,Willow Maintain,Pet Supplies,Willow,1200.03,39,28
P000215,Orion High,Pet Supplies,Orion,1199.8,35,25
P001045,Pulse Front,Toys,Pulse,1193.35,29,20
P000729,Orion View,Clothing,Orion,1191.84,24,20
P001444,Harbor Almost,Pet Supplies,Harbor,1188.0,30,23
P000135,NeoTech Society,Sports,NeoTech,1185.84,24,20
P001829,Harbor Point,Clothing,Harbor,1182.08,32,25
P000964,Everest Some,Groceries,Everest,1180.08,36,22
P000319,Everest Baby,Books,Everest,1176.82,29,19
P001909,Orion Head,Beauty,Orion,1173.0,17,15
P001360,GreenLeaf Say,Pet Supplies,GreenLeaf,1171.8,27,19
P000542,Everest Rock,Clothing,Everest,1169.28,32,24
P000364,Pulse Mr,Beauty,Pulse,1163.96,28,20
P000477,Orion Break,Sports,Orion,1160.88,21,14
P000750,Astra Leader,Beauty,Astra,1153.88,26,21
P000970,Acme Art,Pet Supplies,Acme,1150.17,21,17
P001222,NeoTech Knowledge,Books,NeoTech,1146.3,30,22
P000133,Solace Team,Pet Supplies,Solace,1142.6799999999998,44,33
P001571,Orion Garden,Groceries,Orion,1141.1399999999999,33,24
P000946,Everest Modern,Books,Everest,1137.92,32,20
P000894,Zenith Baby,Groceries,Zenith,1132.43,31,21
P001001,Everest She,Books,Everest,1132.1200000000001,44,35
P000429,Harbor Hear,Groceries,Harbor,1131.0,29,19
P001047,Pulse But,Pet Supplies,Pulse,1129.0700000000002,23,17
P001668,GreenLeaf Recent,Clothing,GreenLeaf,1128.48,24,19
P001618,Acme Drug,Pet Supplies,Acme,1127.1000000000001,26,20
P001761,Everest Line,Home & Kitchen,Everest,1125.25,35,25
P000897,GreenLeaf Fight,Pet Supplies,GreenLeaf,1125.2,20,17
P001282,Solace Movie,Beauty,Solace,1121.04,18,15
P000515,Zenith Treatment,Toys,Zenith,1120.95,53,33
P000649,Pulse Six,Toys,Pulse,1116.4,40,29
P001365,Willow Store,Beauty,Willow,1116.0,24,19
P001509,Everest Reach,Beauty,Everest,1113.33,37,20
P000301,Harbor Ever,Sports,Harbor,1104.95,35,25
P000320,Zenith Religious,Clothing,Zenith,1101.24,23,20
P001399,Nimbus Foreign,Books,Nimbus,1098.9,27,19
P000891,NeoTech Direction,Groceries,NeoTech,1098.16,37,24
P001760,Everest Fast,Toys,Everest,1096.48,44,32
P000468,Astra Dream,Sports,Astra,1092.0,30,20
P000242,Astra Number,Pet Supplies,Astra,1091.16,21,16
P001151,Zenith Sit,Pet Supplies,Zenith,1090.3799999999999,34,23
P000416,Nimbus Only,Home & Kitchen,Nimbus,1088.4,20,15
P000277,Orion Their,Beauty,Orion,1084.75,25,18
P001957,Zenith Conference,Pet Supplies,Zenith,1084.32,24,20
P000904,Nimbus Environment,Toys,Nimbus,1082.84,23,18
P000756,Solace Resource,Toys,Solace,1078.48,34,23
P000872,Astra Begin,Sports,Astra,1077.93,21,19
P000801,Everest Voice,Pet Supplies,Everest,1077.8,34,25
P000972,Orion Style,Beauty,Orion,1077.6000000000001,20,18
P000031,Pulse The,Books,Pulse,1073.29,29,21
P000066,GreenLeaf Spring,Books,GreenLeaf,1072.25,25,18
P000033,Pulse Officer,Toys,Pulse,1067.04,24,17
P001219,Pulse Skin,Pet Supplies,Pulse,1065.52,38,25
P000777,NeoTech Eye,Pet Supplies,NeoTech,1060.41,39,30
P001694,Solace Actually,Pet Supplies,Solace,1059.27,31,20
P000065,Astra Community,Toys,Astra,1058.97,33,21
P001928,Everest Coach,Beauty,Everest,1054.35,33,22
P000728,Solace Around,Beauty,Solace,1054.0,31,22
P001948,GreenLeaf Front,Toys,GreenLeaf,1053.54,27,21
P000695,Harbor Action,Beauty,Harbor,1053.0,30,21
P001255,Harbor Discuss,Groceries,Harbor,1052.52,28,20
P000791,Pulse Piece,Books,Pulse,1043.64,26,19
P001553,Pulse Together,Toys,Pulse,1042.4399999999998,28,20
P000707,Astra Another,Toys,Astra,1040.0,40,25
P001514,NeoTech Into,Toys,NeoTech,1039.38,17,14
P001749,Zenith Discuss,Beauty,Zenith,1038.0,40,29
P000525,GreenLeaf According,Books,GreenLeaf,1037.48,37,24
P000713,Harbor Other,Books,Harbor,1035.8700000000001,33,22
P001908,Nimbus Whose,Clothing,Nimbus,1035.6,20,17
P001943,Nimbus More,Groceries,Nimbus,1028.8400000000001,34,22
P000755,Nimbus Affect,Books,Nimbus,1022.84,26,21
P000760,Zenith North,Beauty,Zenith,1020.5,50,34
P001609,Nimbus Hold,Books,Nimbus,1020.25,35,22
P000290,Acme Board,Pet Supplies,Acme,1019.5899999999999,23,18
P000278,Astra Goal,Beauty,Astra,1017.6299999999999,27,19
P000390,Acme Coach,Groceries,Acme,1012.2,42,27
P000634,GreenLeaf Argue,Clothing,GreenLeaf,1008.5500000000001,23,17
P001063,GreenLeaf Happen,Groceries,GreenLeaf,1004.1800000000001,37,27
P000782,Harbor None,Pet Supplies,Harbor,1002.96,28,22
P001435,Harbor Eye,Books,Harbor,996.84,27,20
P001496,Astra Cost,Beauty,Astra,992.75,19,17
P001056,Willow Around,Beauty,Willow,992.6200000000001,31,21
P000539,Zenith Skill,Clothing,Zenith,992.42,22,16
P000844,NeoTech Second,Toys,NeoTech,991.38,31,22
P000895,Harbor Risk,Groceries,Harbor,988.9,29,20
P000008,Everest Friend,Clothing,Everest,981.9399999999999,29,19
P000688,Acme Them,Pet Supplies,Acme,980.28,36,21
P000981,Orion Machine,Books,Orion,978.88,32,22
P000190,Solace With,Pet Supplies,Solace,978.3199999999999,28,21
P000703,Everest It,Beauty,Everest,976.4300000000001,37,22
P000163,GreenLeaf Simply,Beauty,GreenLeaf,974.64,31,21
P001207,Zenith War,Beauty,Zenith,969.68,34,21
P001443,Pulse Scene,Books,Pulse,966.62,34,22
P000826,Acme Mind,Clothing,Acme,964.44,36,21
P000913,Orion Sign,Toys,Orion,963.9000000000001,30,23
P000647,Pulse Off,Books,Pulse,963.85,37,25
P001573,Zenith Civil,Toys,Zenith,962.54,19,14
P001328,NeoTech Act,Toys,NeoTech,962.24,31,24
P000154,Harbor Bill,Toys,Harbor,961.8000000000001,30,19
P001458,NeoTech Leader,Automotive,NeoTech,959.64,33,26
P001323,GreenLeaf Analysis,Books,GreenLeaf,957.98,19,17
P000778,Astra Clearly,Clothing,Astra,952.8499999999999,17,15
P001765,GreenLeaf Its,Beauty,GreenLeaf,946.96,19,16
P001768,GreenLeaf Name,Beauty,GreenLeaf,944.96,32,24
P000596,Everest Example,Beauty,Everest,944.0,32,24
P000022,Nimbus Sit,Clothing,Nimbus,941.25,25,19
P000359,Zenith Citizen,Pet Supplies,Zenith,940.5,30,20
P000333,GreenLeaf Reflect,Books,GreenLeaf,940.1800000000001,29,21
P001364,Acme Modern,Books,Acme,940.0999999999999,34,26
P001447,Acme May,Beauty,Acme,938.52,36,21
P001446,Harbor Mother,Toys,Harbor,938.4,23,17
P000486,GreenLeaf Body,Beauty,GreenLeaf,932.8,20,16
P001174,Zenith Wait,Sports,Zenith,924.3,30,23
P001281,Solace Loss,Pet Supplies,Solace,923.5799999999999,21,15
P001170,Acme Recently,Groceries,Acme,922.8000000000001,30,21
P000724,Zenith Forget,Groceries,Zenith,920.48,44,26
P000046,Pulse Project,Pet Supplies,Pulse,916.32,48,33
P001092,Orion Enter,Clothing,Orion,912.56,44,31
P001477,GreenLeaf East,Beauty,GreenLeaf,908.6,35,26
P001772,Acme Then,Clothing,Acme,908.1,45,34
P000124,Everest Yes,Home & Kitchen,Everest,908.0,25,18
P001306,Orion Identify,Books,Orion,907.12,29,23
P000002,NeoTech Someone,Groceries,NeoTech,901.32,42,26
P001459,Harbor Much,Pet Supplies,Harbor,900.3000000000001,30,22
P001109,Acme So,Toys,Acme,892.3499999999999,27,22
P001536,Nimbus Wish,Clothing,Nimbus,890.64,24,16
P000798,Solace Discover,Groceries,Solace,889.1,34,23
P000796,Acme Bank,Beauty,Acme,887.4000000000001,34,22
P001387,Harbor Success,Sports,Harbor,886.1600000000001,44,32
P000101,Willow Cultural,Clothing,Willow,882.6299999999999,27,22
P000464,Orion Role,Clothing,Orion,882.0,20,14
P000941,Solace Across,Clothing,Solace,878.5,35,26
P000805,Nimbus Standard,Beauty,Nimbus,877.0,25,15
P001667,Solace Serve,Toys,Solace,876.53,23,18
P000006,NeoTech When,Toys,NeoTech,874.67,47,31
P000203,Everest Drop,Groceries,Everest,870.24,28,16
P000347,Astra Significant,Pet Supplies,Astra,869.88,44,31
P000684,GreenLeaf Reveal,Groceries,GreenLeaf,869.22,33,29
P001285,Zenith Wrong,Beauty,Zenith,867.0999999999999,29,23
P001246,Zenith Husband,Toys,Zenith,863.46,27,21
P001361,Acme Sense,Beauty,Acme,860.86,26,22
P000841,Pulse Daughter,Pet Supplies,Pulse,858.0,25,18
P000528,Zenith Leader,Toys,Zenith,856.95,29,21
P000473,Nimbus Whose,Books,Nimbus,856.1400000000001,38,27
P001015,Pulse Seem,Beauty,Pulse,854.6999999999999,30,20
P000456,Zenith Building,Pet Supplies,Zenith,852.25,35,23
P000905,Solace Star,Toys,Solace,850.9799999999999,26,23
P001409,Willow Open,Books,Willow,849.49,19,15
P000800,Acme Whom,Pet Supplies,Acme,849.32,34,22
P001893,Orion Manage,Books,Orion,847.6999999999999,35,23
P000812,Solace Time,Groceries,Solace,847.0,35,21
P001112,Willow Sing,Groceries,Willow,845.8800000000001,38,30
P001321,Willow Data,Sports,Willow,844.4399999999999,31,23
P001040,Willow Court,Beauty,Willow,841.6999999999999,38,28
P000115,Astra President,Books,Astra,840.7099999999999,29,19
P001164,GreenLeaf Rule,Clothing,GreenLeaf,839.25,45,36
P000444,Everest Opportunity,Groceries,Everest,838.6800000000001,29,20
P000322,Astra Explain,Groceries,Astra,836.16,26,17
P001927,Pulse Conference,Pet Supplies,Pulse,834.86,26,23
P001600,Harbor Significant,Sports,Harbor,834.33,29,21
P000944,GreenLeaf Cut,Clothing,GreenLeaf,833.12,41,25
P000097,Zenith Movie,Groceries,Zenith,830.44,26,16
P000222,Harbor Miss,Beauty,Harbor,830.3000000000001,38,21
P000175,GreenLeaf Company,Automotive,GreenLeaf,830.28,37,27
P001566,Willow Entire,Groceries,Willow,829.85,35,23
P001193,Zenith Team,Pet Supplies,Zenith,829.5600000000001,31,22
P001662,Nimbus Difficult,Groceries,Nimbus,826.98,33,22
P000457,Pulse Boy,Sports,Pulse,825.0,25,21
P001552,Nimbus Key,Automotive,Nimbus,824.0999999999999,30,21
P000906,Acme Happy,Beauty,Acme,821.1899999999999,31,23
P000771,Solace Somebody,Pet Supplies,Solace,817.1800000000001,26,17
P001472,Zenith Rate,Toys,Zenith,814.2,20,16
P001073,Everest Own,Beauty,Everest,810.4200000000001,26,18
P000986,Everest So,Sports,Everest,806.25,25,19
P001154,Acme Two,Beauty,Acme,791.7,35,24
P000337,Zenith Item,Books,Zenith,791.52,34,25
P001239,Zenith Environmental,Groceries,Zenith,789.5,50,35
P000340,Zenith Life,Groceries,Zenith,788.12,38,26
P001080,Acme Wrong,Clothing,Acme,787.3299999999999,43,29
P000089,Harbor Necessary,Sports,Harbor,781.74,18,15
P001862,Zenith Guess,Groceries,Zenith,781.48,28,19
P001682,Orion Right,Toys,Orion,778.8,22,17
P001834,Nimbus Person,Automotive,Nimbus,769.92,24,19
P000766,Pulse Sell,Clothing,Pulse,764.32,34,22
P000275,Everest Customer,Toys,Everest,763.56,21,17
P001482,Harbor Per,Pet Supplies,Harbor,758.0,20,13
P000934,Orion Network,Pet Supplies,Orion,755.47,31,25
P001592,NeoTech Guy,Pet Supplies,NeoTech,750.38,17,15
P000328,Pulse Group,Toys,Pulse,748.72,28,20
P001093,Harbor By,Groceries,Harbor,744.94,34,28
P001313,Harbor Different,Pet Supplies,Harbor,737.88,26,17
P000080,Acme Discuss,Pet Supplies,Acme,735.6,30,20
P000774,Harbor Think,Clothing,Harbor,734.4,36,29
P000407,Acme Improve,Toys,Acme,732.81,39,26
P000436,GreenLeaf Student,Books,GreenLeaf,731.0,25,17
P000560,Everest End,Toys,Everest,724.98,43,27
P001591,Solace Scene,Clothing,Solace,724.13,29,22
P000763,Everest Network,Groceries,Everest,721.87,37,22
P000714,Everest Economic,Groceries,Everest,721.6,32,25
P001333,Nimbus Black,Books,Nimbus,721.56,28,21
P000495,Pulse Down,Groceries,Pulse,720.8,34,24
P001529,NeoTech Whom,Books,NeoTech,719.7800000000001,17,14
P001620,Zenith Television,Books,Zenith,719.28,18,16
P001575,Nimbus Approach,Groceries,Nimbus,717.86,22,17
P000511,Nimbus Should,Clothing,Nimbus,716.73,21,13
P000452,Zenith Total,Books,Zenith,713.6400000000001,19,17
P001769,Acme Theory,Groceries,Acme,712.88,38,27
P000038,Astra Enter,Toys,Astra,707.68,16,14
P001187,Zenith Turn,Groceries,Zenith,706.0,40,25
P001775,Zenith Religious,Groceries,Zenith,705.6,30,18
P001774,Astra Take,Groceries,Astra,704.32,32,20
P000431,Zenith Skin,Books,Zenith,704.0799999999999,26,16
P001415,GreenLeaf Network,Toys,GreenLeaf,703.2,24,18
P001043,NeoTech Opportunity,Clothing,NeoTech,701.25,25,19
P000657,Willow Student,Pet Supplies,Willow,699.9,30,23
P000497,Acme Owner,Books,Acme,699.6600000000001,46,30
P001726,Zenith Control,Toys,Zenith,699.03,27,22
P001843,Nimbus Near,Toys,Nimbus,696.57,21,16
P001626,Nimbus Out,Groceries,Nimbus,692.76,23,17
P001288,Pulse Politics,Books,Pulse,690.2,17,13
P001954,Astra Kitchen,Toys,Astra,690.04,26,22
P000876,Acme Effort,Groceries,Acme,687.82,34,26
P000117,Acme Pattern,Books,Acme,686.4,33,23
P001799,Astra Protect,Groceries,Astra,685.41,33,23
P000919,Willow Value,Toys,Willow,679.8000000000001,20,19
P000588,Everest She,Pet Supplies,Everest,677.25,35,25
P001332,Orion Moment,Books,Orion,677.0,25,19
P001657,Solace Table,Groceries,Solace,675.74,26,18
P001315,Everest Well,Books,Everest,674.4499999999999,41,28
P000818,Willow Indicate,Books,Willow,674.4,16,11
P001476,Nimbus Sound,Books,Nimbus,670.8,30,22
P000039,NeoTech A,Clothing,NeoTech,668.1999999999999,20,17
P000213,NeoTech Reason,Pet Supplies,NeoTech,667.5,30,17
P000017,Solace Something,Books,Solace,667.16,26,18
P000197,Astra Brother,Pet Supplies,Astra,666.88,32,24
P001879,NeoTech These,Groceries,NeoTech,666.36,36,27
P000419,Astra Remain,Groceries,Astra,664.92,36,23
P000184,Astra Maintain,Toys,Astra,662.78,31,22
P001480,GreenLeaf Deal,Pet Supplies,GreenLeaf,661.76,32,19
P001158,Nimbus When,Books,Nimbus,661.68,36,26
P000947,Harbor Cup,Groceries,Harbor,661.32,36,29
P001967,Harbor Reach,Pet Supplies,Harbor,661.15,35,22
P000831,Zenith Strong,Pet Supplies,Zenith,659.61,27,21
P001342,Orion Young,Beauty,Orion,659.1099999999999,19,15
P001331,Harbor Professor,Groceries,Harbor,657.21,19,16
P000550,Nimbus Someone,Books,Nimbus,656.26,22,14
P000151,Solace Be,Groceries,Solace,654.36,28,18
P000534,Astra Speak,Pet Supplies,Astra,654.16,34,26
P001464,Pulse Production,Beauty,Pulse,652.51,23,17
P001942,Everest School,Toys,Everest,649.74,26,18
P000822,Astra All,Clothing,Astra,649.4399999999999,18,15
P000140,NeoTech Center,Pet Supplies,NeoTech,648.83,31,23
P001596,Pulse Eight,Beauty,Pulse,648.7199999999999,17,16
P001389,GreenLeaf Sea,Groceries,GreenLeaf,646.04,31,24
P000979,Solace Per,Home & Kitchen,Solace,644.49,27,21
P001186,Solace Commercial,Groceries,Solace,641.76,24,18
P000925,Harbor Size,Books,Harbor,638.5500000000001,33,23
P000281,Acme Stuff,Groceries,Acme,637.78,22,15
P000983,Everest Meet,Home & Kitchen,Everest,636.66,27,17
P000900,Pulse Real,Groceries,Pulse,633.0,30,23
P001105,Pulse A,Sports,Pulse,632.52,36,24
P000646,Zenith Study,Books,Zenith,632.32,32,27
P001099,GreenLeaf List,Books,GreenLeaf,628.1400000000001,19,16
P000167,Pulse Answer,Sports,Pulse,627.6600000000001,22,15
P001195,Astra Can,Groceries,Astra,624.56,37,27
P000487,Willow Indeed,Clothing,Willow,621.88,28,20
P000654,Pulse Run,Toys,Pulse,621.86,31,23
P001697,NeoTech Member,Toys,NeoTech,621.3000000000001,30,23
P000063,Pulse Eight,Groceries,Pulse,619.41,33,26
P000201,Willow Something,Toys,Willow,617.76,26,20
P001054,Orion Rate,Groceries,Orion,615.25,25,18
P001866,GreenLeaf Some,Home & Kitchen,GreenLeaf,613.76,28,19
P001888,NeoTech Late,Groceries,NeoTech,613.32,38,27
P000991,Everest Drug,Clothing,Everest,610.56,32,24
P000948,Harbor Several,Groceries,Harbor,609.58,29,23
P001324,GreenLeaf Approach,Groceries,GreenLeaf,606.3199999999999,26,17
P001159,Acme Institution,Books,Acme,602.58,33,20
P000926,Zenith He,Home & Kitchen,Zenith,601.4,31,20
P001659,Willow Group,Pet Supplies,Willow,598.85,29,22
P000677,Astra Cost,Pet Supplies,Astra,598.4000000000001,34,27
P000686,Willow Bring,Clothing,Willow,598.4000000000001,20,18
P000023,Harbor Health,Groceries,Harbor,596.97,27,17
P000296,Acme Figure,Groceries,Acme,593.04,28,20
P000300,Astra May,Groceries,Astra,591.36,22,16
P001930,Harbor Fire,Home & Kitchen,Harbor,591.09,17,13
P000056,Astra One,Groceries,Astra,587.3000000000001,35,23
P000113,Harbor Until,Clothing,Harbor,586.3000000000001,26,16
P000383,Nimbus Knowledge,Sports,Nimbus,577.94,22,18
P001396,Nimbus Top,Groceries,Nimbus,575.1,27,18
P001377,Harbor Month,Groceries,Harbor,574.86,26,19
P001494,NeoTech Often,Books,NeoTech,571.95,31,20
P000587,Zenith Friend,Books,Zenith,571.3199999999999,36,28
P001658,Harbor Agree,Clothing,Harbor,570.36,28,21
P000676,Acme Push,Beauty,Acme,570.24,27,18
P000616,Acme Indeed,Toys,Acme,570.2,20,14
P000674,GreenLeaf Seem,Pet Supplies,GreenLeaf,569.97,27,17
P001157,Orion Well,Groceries,Orion,567.28,28,19
P001983,Willow Message,Home & Kitchen,Willow,567.12,51,28
P000099,GreenLeaf Effort,Groceries,GreenLeaf,565.8000000000001,23,17
P000884,Willow Nation,Pet Supplies,Willow,565.73,37,27
P001175,Orion Among,Toys,Orion,560.0,25,21
P000532,Pulse Commercial,Clothing,Pulse,559.52,26,17
P000369,Everest Against,Toys,Everest,554.76,36,27
P001250,Harbor Thought,Toys,Harbor,554.42,38,29
P000877,Willow Commercial,Groceries,Willow,554.0699999999999,23,18
P001501,Willow Wind,Books,Willow,552.96,32,25
P000371,NeoTech Stand,Groceries,NeoTech,552.74,29,20
P000202,Harbor Body,Groceries,Harbor,551.88,21,16
P001085,Harbor Avoid,Groceries,Harbor,551.4300000000001,33,22
P000957,Pulse Consider,Groceries,Pulse,548.37,27,21
P001241,Harbor Foot,Sports,Harbor,547.97,37,23
P001710,Zenith Stay,Groceries,Zenith,547.14,33,23
P000518,Willow Newspaper,Groceries,Willow,544.05,27,19
P000375,Nimbus Choice,Home & Kitchen,Nimbus,543.25,25,19
P000221,Nimbus Customer,Groceries,Nimbus,539.28,24,17
P001695,Pulse Look,Groceries,Pulse,538.6600000000001,46,30
P001230,Orion Season,Toys,Orion,535.7800000000001,43,29
P001107,Zenith Fly,Pet Supplies,Zenith,534.23,41,29
P001165,Willow Never,Groceries,Willow,531.77,41,32
P000624,Harbor Defense,Groceries,Harbor,529.38,18,14
P000871,Solace Job,Toys,Solace,526.4,35,25
P001384,Pulse Few,Clothing,Pulse,526.05,35,20
