CustomerID,Recency,Frequency,Monetary
U007478,-50.0,1,133.96
U007479,-149.0,3,2831.85
U007480,-316.0,3,1067.69
U007481,96.0,2,241.78
U007482,155.0,3,1385.6
U007483,73.0,3,7652.72
U007484,336.0,4,6426.19
U007485,-193.0,1,122.69
U007488,-240.0,6,3407.74
U007489,-298.0,2,848.42
U007490,-81.0,2,3319.05
U007491,98.0,3,512.97
U007493,-30.0,4,1896.68
U007494,276.0,2,2567.71
U007495,-312.0,1,194.1
U007496,-291.0,1,36.2
U007497,13.0,2,1554.39
U007498,47.0,3,505.76
U007499,283.0,4,1098.22
U007500,34.0,3,6708.41
U007501,-42.0,1,62.4
U007502,104.0,3,850.71
U007503,25.0,1,1126.46
U007504,-29.0,2,1042.46
U007506,-19.0,1,1063.49
U007507,92.0,2,358.58
U007508,80.0,1,598.96
U007509,-81.0,1,207.25
U007510,-31.0,3,178.94
U007512,-179.0,4,332.07
U007513,357.0,1,535.17
U007514,6.0,2,1809.79
U007515,68.0,1,1510.66
U007516,132.0,3,917.32
U007517,-240.0,2,850.0
U007518,246.0,5,2703.93
U007520,256.0,3,481.8
U007521,-205.0,5,1452.11
U007522,-107.0,4,1105.8
U007525,-175.0,4,2131.95
U007526,186.0,2,658.48
U007527,-305.0,1,119.32
U007528,348.0,3,141.88
U007529,339.0,3,2069.61
U007530,2.0,3,1244.15
U007531,142.0,2,849.94
U007532,214.0,5,3074.07
U007533,259.0,1,847.34
U007534,-210.0,2,454.58
U007535,104.0,2,813.32
U007536,347.0,4,1523.45
U007537,-73.0,1,753.47
U007538,-56.0,3,2483.35
U007541,-284.0,3,2386.54
U007542,96.0,2,501.34
U007543,-296.0,2,397.33
U007544,330.0,3,1240.81
U007545,-112.0,2,190.36
U007547,-289.0,3,2302.82
U007548,247.0,2,3346.86
U007549,-123.0,1,2599.42
U007550,279.0,4,3629.41
U007551,196.0,3,833.14
U007552,-24.0,2,140.83
U007553,-81.0,3,2389.49
U007554,-31.0,6,1483.12
U007555,156.0,4,1798.58
U007556,355.0,1,71.01
U007557,186.0,1,64.74
U007558,190.0,4,965.52
U007559,-54.0,1,207.01
U007560,43.0,2,972.98
U007561,1.0,5,4691.55
U007562,-35.0,1,315.02
U007563,-156.0,1,38.31
U007564,-74.0,2,996.49
U007565,-146.0,2,825.2
U007566,157.0,4,2656.66
U007567,252.0,2,5223.79
U007568,-59.0,1,546.73
U007569,335.0,2,4414.86
U007570,245.0,2,505.0
U007571,156.0,1,814.91
U007572,42.0,1,894.33
U007573,-233.0,1,39.87
U007574,-137.0,2,384.17
U007575,220.0,1,98.52
U007576,-51.0,2,2582.13
U007577,-271.0,1,1298.89
U007578,-293.0,2,3831.14
U007579,74.0,1,381.83
U007580,-90.0,1,192.29
U007581,182.0,1,529.31
U007582,-187.0,1,1471.05
U007583,133.0,4,3880.71
U007584,-261.0,3,618.46
U007585,184.0,2,3466.31
U007586,307.0,3,2911.49
U007587,-133.0,3,3548.54
U007588,-318.0,1,144.9
U007589,363.0,1,2136.3
U007590,-180.0,2,1122.03
U007591,307.0,3,198.67
U007592,83.0,2,874.84
U007593,157.0,2,724.76
U007594,172.0,3,6851.26
U007595,265.0,2,645.9
U007596,-207.0,5,1311.35
U007597,66.0,3,2930.06
U007598,158.0,7,1563.04
U007599,1.0,2,1142.65
U007601,-20.0,2,1137.95
U007602,193.0,2,1794.98
U007603,20.0,2,1623.17
U007604,-207.0,1,261.22
U007605,196.0,5,2696.68
U007607,-289.0,2,230.64
U007608,93.0,1,293.92
U007609,-234.0,1,395.06
U007610,349.0,2,489.93
U007611,92.0,3,1599.43
U007613,1.0,4,2132.97
U007614,22.0,1,124.34
U007615,291.0,2,689.62
U007616,28.0,1,129.49
U007617,95.0,4,663.09
U007618,92.0,2,943.53
U007619,220.0,2,2451.18
U007620,-87.0,2,1944.55
U007621,-244.0,1,141.4
U007622,-99.0,1,26.74
U007623,181.0,1,1894.36
U007625,34.0,5,3993.86
U007626,-57.0,4,1518.39
U007627,-151.0,3,2355.45
U007628,138.0,3,2379.51
U007629,-94.0,2,4050.86
U007631,-43.0,1,2702.6
U007632,43.0,3,1200.83
U007633,122.0,3,2162.49
U007634,-201.0,3,1304.31
U007635,-278.0,1,130.87
U007637,2.0,3,965.55
U007638,-145.0,5,1255.05
U007639,-18.0,4,4775.25
U007640,48.0,1,261.37
U007642,-308.0,2,360.76
U007643,-283.0,1,370.92
U007644,47.0,1,390.56
U007645,93.0,2,435.47
U007647,121.0,1,120.78
U007649,272.0,1,1049.28
U007650,193.0,1,322.08
U007651,184.0,2,197.58
U007652,135.0,1,1034.57
U007653,-202.0,2,2043.91
U007654,155.0,2,915.32
U007655,-220.0,1,278.74
U007656,196.0,2,800.02
U007660,234.0,3,1063.93
U007661,200.0,2,207.0
U007662,273.0,1,1315.38
U007663,-114.0,5,1620.64
U007664,-155.0,2,244.78
U007665,-104.0,3,4651.15
U007666,-302.0,3,289.13
U007667,95.0,4,1183.52
U007668,236.0,1,70.13
U007669,-52.0,2,376.75
U007670,-120.0,3,1231.21
U007671,-182.0,1,1653.07
U007672,219.0,3,930.57
U007673,-208.0,3,529.38
U007674,-82.0,1,531.46
U007675,0.0,3,1645.61
U007676,-174.0,3,4167.17
U007677,62.0,1,44.02
U007679,-31.0,2,135.89
U007680,-299.0,3,2249.69
U007681,231.0,3,586.62
U007682,276.0,4,4648.61
U007683,313.0,3,152.0
U007684,8.0,1,396.98
U007685,255.0,2,256.93
U007686,-75.0,1,107.38
U007687,353.0,1,1778.14
U007688,-112.0,4,5448.83
U007689,-227.0,2,706.8
U007690,-281.0,2,1214.58
U007691,36.0,1,442.14
U007693,357.0,1,57.52
U007695,-271.0,1,1246.53
U007696,-138.0,2,220.23
U007697,165.0,1,18.84
U007698,299.0,1,1345.07
U007700,346.0,1,28.77
U007701,62.0,4,1977.74
U007702,43.0,2,1775.36
U007703,-282.0,1,415.91
U007704,-243.0,3,1115.0
U007705,139.0,1,182.11
U007706,94.0,1,23.28
U007707,107.0,2,644.54
U007708,317.0,1,838.3
U007709,-199.0,1,77.21
U007710,-51.0,1,70.13
U007711,-199.0,2,2456.46
U007712,127.0,4,5704.45
U007713,120.0,1,318.51
U007714,-225.0,1,131.75
U007715,-153.0,1,25.73
U007716,-212.0,2,876.1
U007717,-115.0,5,2392.2
U007720,20.0,2,473.84
U007721,-268.0,2,2655.01
U007723,-110.0,3,1389.68
U007724,294.0,1,132.7
U007726,-35.0,1,243.82
U007727,-178.0,3,2569.25
U007728,281.0,1,46.56
U007729,293.0,1,361.91
U007730,-197.0,2,1423.69
U007731,-51.0,3,1601.29
U007732,25.0,1,265.37
U007734,-295.0,1,852.64
U007735,-84.0,3,1620.43
U007736,-218.0,1,975.13
U007737,-249.0,1,2838.38
U007738,247.0,4,1984.9
U007739,232.0,2,898.82
U007741,-38.0,3,1663.02
U007742,167.0,2,963.38
U007743,-300.0,6,4262.61
U007744,-27.0,5,2882.07
U007745,216.0,5,496.98
U007746,99.0,2,955.01
U007747,205.0,3,2886.02
U007748,15.0,5,941.97
U007749,-120.0,2,382.69
U007750,-120.0,2,2034.81
U007751,238.0,1,225.54
U007752,251.0,1,95.08
U007753,307.0,2,61.7
U007754,-299.0,4,3062.09
U007755,321.0,3,1409.75
U007756,128.0,4,4740.78
U007758,-58.0,1,273.09
U007759,306.0,2,476.91
U007761,295.0,3,1296.53
U007762,-210.0,5,1816.58
U007763,-175.0,1,50.3
U007764,224.0,1,69.34
U007765,72.0,3,711.08
U007766,245.0,3,1898.26
U007767,-118.0,1,1915.91
U007768,2.0,1,134.22
U007769,178.0,1,794.37
U007770,-198.0,1,202.84
U007771,-271.0,2,72.21
U007772,-255.0,1,413.14
U007773,281.0,3,652.17
U007774,309.0,3,1622.61
U007775,-147.0,2,270.17
U007776,189.0,3,2641.15
U007777,126.0,4,912.73
U007778,-67.0,1,339.49
U007779,-54.0,2,514.04
U007780,345.0,2,1459.77
U007781,135.0,2,126.21
U007782,40.0,2,197.12
U007783,199.0,3,981.75
U007784,-120.0,2,397.95
U007785,251.0,5,3038.74
U007786,254.0,2,921.05
U007787,-279.0,2,373.59
U007788,-219.0,2,8016.85
U007789,-245.0,1,372.96
U007790,62.0,1,448.63
U007791,-234.0,2,2409.01
U007792,163.0,2,113.08
U007793,205.0,1,4378.03
U007794,155.0,3,1954.72
U007796,192.0,1,100.06
U007797,-303.0,1,50.83
U007798,185.0,3,581.65
U007799,173.0,1,15.22
U007800,-208.0,1,25.97
U007801,-279.0,1,52.06
U007802,-149.0,1,42.76
U007804,-177.0,2,836.3
U007805,-164.0,4,894.29
U007806,-142.0,2,953.88
U007807,115.0,2,524.39
U007811,138.0,2,841.82
U007812,217.0,1,127.52
U007813,-233.0,4,2941.86
U007814,188.0,5,2700.64
U007815,-83.0,3,1846.76
U007816,216.0,3,576.23
U007817,107.0,1,504.15
U007818,-266.0,2,1066.96
U007820,46.0,1,443.71
U007821,307.0,1,633.5
U007822,268.0,3,1684.05
U007825,-167.0,2,969.3
U007827,216.0,6,1790.11
U007828,-178.0,3,2046.15
U007829,219.0,4,593.7
U007831,-25.0,4,2894.87
U007832,-230.0,3,3217.08
U007833,306.0,6,2925.83
U007834,-300.0,4,1593.02
U007835,223.0,4,1540.05
U007836,161.0,4,1636.13
U007837,-295.0,2,1459.38
U007838,157.0,4,2027.97
U007839,227.0,2,3056.83
U007840,-183.0,1,68.81
U007841,-228.0,3,1203.1
U007842,-84.0,2,380.49
U007843,82.0,1,115.37
U007844,191.0,2,2911.11
U007846,182.0,1,11.83
U007849,1.0,1,341.49
U007850,0.0,2,296.99
U007851,121.0,1,149.44
U007852,-57.0,1,176.16
U007854,279.0,3,4660.61
U007855,-114.0,3,347.52
U007856,-303.0,4,2541.58
U007858,332.0,1,778.39
U007860,129.0,3,301.37
U007862,293.0,1,87.3
U007863,-17.0,2,466.53
U007864,-13.0,2,958.27
U007865,275.0,2,130.75
U007866,40.0,3,633.28
U007867,-29.0,3,2939.45
U007868,-301.0,1,388.11
U007869,-77.0,3,2219.23
U007870,186.0,2,1092.83
U007871,277.0,4,2910.23
U007872,-112.0,5,835.79
U007873,166.0,1,188.48
U007874,-77.0,3,4347.59
U007875,277.0,3,5964.67
U007876,-173.0,2,2088.08
U007877,-234.0,2,213.65
U007878,-241.0,3,1245.95
U007879,12.0,1,34.78
U007880,-119.0,4,3376.91
U007881,245.0,5,5086.66
U007882,226.0,3,1019.28
U007884,217.0,3,979.57
U007885,247.0,2,659.09
U007886,-303.0,1,532.83
U007887,-212.0,3,921.99
U007888,42.0,2,443.77
U007889,337.0,3,1215.33
U007890,277.0,4,4612.95
U007891,-237.0,2,106.55
U007892,-265.0,2,1570.95
U007894,-122.0,1,1882.12
U007896,273.0,1,19.24
U007897,-222.0,2,2805.12
U007898,-253.0,2,270.95
U007899,336.0,4,1616.28
U007900,215.0,2,554.38
U007901,282.0,4,5685.54
U007902,268.0,3,659.73
U007903,43.0,1,23.38
U007904,134.0,2,557.99
U007905,129.0,2,948.07
U007906,108.0,4,1116.75
U007907,166.0,2,244.38
U007909,33.0,7,2149.16
U007910,1.0,2,1352.38
U007912,92.0,4,2034.87
U007913,126.0,5,2991.24
U007915,128.0,2,192.45
U007918,-174.0,1,763.59
U007919,305.0,1,1156.34
U007920,52.0,1,365.66
U007923,-25.0,3,747.58
U007924,0.0,4,1541.66
U007925,-268.0,1,293.07
U007926,-273.0,4,1519.24
U007927,248.0,2,430.05
U007928,-118.0,3,838.68
U007930,3.0,9,8947.98
U007931,-175.0,1,602.81
U007933,153.0,4,2523.38
U007936,-291.0,2,267.05
U007937,-134.0,2,798.68
U007938,-105.0,1,424.57
U007940,-204.0,2,514.95
U007941,-266.0,2,668.55
U007943,265.0,1,13.6
U007944,-175.0,2,1231.58
U007945,106.0,2,418.41
U007946,258.0,1,18.77
U007947,198.0,4,1586.0
U007948,-168.0,1,917.02
U007949,280.0,3,2660.28
U007950,275.0,2,5001.97
U007951,338.0,3,2746.14
U007952,23.0,2,494.18
U007953,-210.0,2,504.44
U007954,214.0,2,274.96
U007956,-21.0,4,1835.86
U007957,130.0,5,2708.73
U007958,174.0,2,566.35
U007959,-39.0,1,133.71
U007961,9.0,3,2981.88
U007962,75.0,2,918.54
U007963,-113.0,2,205.87
U007964,-178.0,2,444.83
U007965,-151.0,3,1570.08
U007968,187.0,1,2208.7
U007969,-224.0,2,490.57
U007970,188.0,1,44.57
U007971,-238.0,3,1619.7
U007972,-101.0,2,1862.48
U007973,-38.0,1,847.42
U007974,335.0,2,1755.17
U007975,186.0,4,2082.91
U007977,335.0,6,1062.05
U007978,310.0,4,1247.82
U007979,-220.0,2,2665.06
U007980,-301.0,1,40.72
U007981,-170.0,3,846.23
U007982,257.0,5,847.96
U007983,83.0,1,156.69
U007985,-244.0,1,442.26
U007986,306.0,2,2292.84
U007987,260.0,2,2231.67
U007988,99.0,1,479.08
U007989,339.0,1,299.66
U007991,-56.0,2,626.35
U007992,324.0,2,1218.68
U007993,-99.0,1,181.15
U007994,289.0,2,1969.87
U007995,52.0,1,361.4
U007996,219.0,3,460.5
U007997,313.0,2,700.45
U007998,-30.0,2,2445.48
U007999,113.0,1,107.76
U008000,196.0,2,572.74
U008001,-270.0,1,210.96
U008002,62.0,4,1217.27
U008003,-17.0,2,705.98
U008004,65.0,4,2637.9
U008005,-16.0,2,1700.22
U008006,126.0,3,461.25
U008010,85.0,1,65.13
U008011,219.0,5,2313.63
U008012,193.0,2,1021.65
U008013,-78.0,4,1833.51
U008014,-272.0,5,527.77
U008015,-265.0,4,2982.42
U008016,276.0,2,565.08
U008017,63.0,3,334.04
U008018,-234.0,2,1817.06
U008019,-15.0,2,665.81
U008021,261.0,1,215.62
U008022,-150.0,3,3069.6
U008023,-173.0,2,664.2
U008024,13.0,4,1722.11
U008025,-179.0,4,2357.19
U008027,47.0,2,339.86
U008029,-235.0,3,836.72
U008030,-271.0,2,1231.01
U008031,364.0,1,150.31
U008032,-128.0,2,671.09
U008033,31.0,3,7096.12
U008035,283.0,4,3677.83
U008036,-72.0,2,1563.79
U008037,-260.0,4,4507.97
U008038,-256.0,3,1913.91
U008039,7.0,1,165.89
U008042,302.0,3,842.53
U008043,269.0,1,123.36
U008044,311.0,3,844.32
U008045,339.0,1,15.62
U008046,-107.0,2,1159.81
U008048,-235.0,4,1822.79
U008049,125.0,4,778.06
U008050,263.0,2,298.77
U008051,-207.0,4,925.57
U008052,-120.0,2,87.87
U008053,104.0,2,108.81
U008054,-242.0,4,1925.67
U008055,214.0,2,1216.63
U008056,314.0,1,87.88
U008057,96.0,3,1088.74
U008058,127.0,5,3443.38
U008059,18.0,3,540.38
U008060,-267.0,2,343.93
U008061,-30.0,3,932.56
U008062,294.0,1,402.72
U008063,-200.0,3,4439.82
U008064,-316.0,1,2624.1
U008065,258.0,1,396.35
U008066,-164.0,2,682.92
U008067,245.0,1,538.48
U008068,38.0,4,1154.25
U008069,-77.0,1,164.07
U008071,-215.0,2,1645.8
U008072,33.0,3,5682.17
U008073,184.0,2,2974.73
U008074,32.0,3,2040.42
U008076,-275.0,1,801.98
U008077,-265.0,2,738.75
U008078,227.0,1,119.52
U008079,106.0,2,4427.15
U008080,286.0,2,6442.5
U008081,-172.0,1,294.72
U008082,250.0,3,452.72
U008083,113.0,2,410.22
U008084,203.0,2,1621.92
U008085,132.0,4,3673.05
U008086,-175.0,3,1262.3
U008087,190.0,4,878.93
U008088,31.0,5,4346.49
U008089,-87.0,3,2147.96
U008090,35.0,3,345.15
U008091,-109.0,5,3422.86
U008092,156.0,4,2640.4
U008093,65.0,2,155.56
U008094,190.0,1,377.23
U008095,189.0,5,2977.49
U008096,-147.0,3,2029.24
U008097,94.0,3,1586.09
U008098,5.0,2,1642.61
U008099,-201.0,4,2386.51
U008100,261.0,1,77.34
U008103,185.0,1,1286.75
U008104,63.0,6,4406.33
U008105,253.0,1,29.76
U008106,-164.0,1,57.46
U008107,185.0,2,1941.13
U008108,-162.0,1,1203.98
U008109,116.0,3,653.29
U008110,-86.0,2,2071.97
U008113,-146.0,4,2560.79
U008114,93.0,3,269.45
U008115,287.0,3,1634.82
U008116,69.0,1,219.58
U008117,-191.0,1,421.3
U008118,189.0,1,118.62
U008119,-98.0,3,105.67
U008120,44.0,2,762.29
U008121,228.0,1,2373.89
U008123,161.0,4,3897.98
U008124,-272.0,6,2671.64
U008125,-44.0,1,302.31
U008126,286.0,2,720.0
U008127,-150.0,3,3729.58
U008128,218.0,1,210.96
U008130,-200.0,2,1539.47
U008131,40.0,3,1073.75
U008132,194.0,1,1182.86
U008133,135.0,3,1048.65
U008134,69.0,6,6224.71
U008135,-174.0,1,18.0
U008136,127.0,3,734.94
U008137,140.0,2,373.27
U008138,138.0,2,1942.06
U008139,3.0,2,1716.65
U008140,-209.0,6,1391.13
U008141,80.0,2,5329.28
U008142,317.0,3,4724.44
U008143,344.0,2,279.12
U008144,66.0,2,2579.93
U008145,259.0,2,689.89
U008146,-31.0,3,2173.63
U008147,155.0,2,319.75
U008148,-173.0,3,1049.01
U008149,71.0,2,549.26
U008150,298.0,1,559.2
U008151,155.0,3,2699.04
U008152,11.0,3,3857.9
U008153,-282.0,1,79.47
U008154,172.0,2,499.27
U008156,313.0,3,1997.31
U008157,46.0,2,314.46
U008158,-117.0,1,272.05
U008159,-151.0,4,2903.49
U008160,-45.0,1,598.78
U008161,198.0,1,237.26
U008162,-146.0,5,1118.91
U008163,-303.0,6,2316.17
U008164,-75.0,3,4322.19
U008165,133.0,1,126.29
U008166,-25.0,3,577.56
U008167,-102.0,1,371.6
U008168,226.0,4,1547.75
U008169,-196.0,1,133.83
U008171,-77.0,6,915.3
U008172,-227.0,1,140.37
U008173,61.0,1,797.97
U008174,309.0,5,1502.38
U008176,-295.0,2,885.03
U008178,-16.0,2,1447.04
U008179,283.0,5,2266.92
U008181,-301.0,5,1159.93
U008182,-175.0,3,1648.52
U008183,-191.0,1,361.46
U008184,-87.0,5,4860.37
U008185,249.0,4,3572.87
U008188,156.0,4,2495.27
U008189,-212.0,2,472.57
U008190,254.0,2,785.93
U008192,192.0,4,1883.49
U008193,213.0,1,2615.76
U008194,33.0,2,1179.12
U008195,108.0,1,958.8
U008196,-291.0,1,1233.14
U008197,324.0,2,1153.71
U008198,-198.0,2,80.0
U008200,4.0,2,2570.82
U008201,-290.0,2,306.38
U008202,-210.0,4,3092.73
U008203,-86.0,2,133.69
U008204,236.0,3,604.31
U008205,3.0,1,1704.42
U008206,-207.0,2,1149.97
U008207,278.0,4,1614.37
U008208,281.0,1,86.47
U008209,68.0,4,2112.43
U008210,153.0,1,1125.37
U008211,170.0,1,51.94
U008212,-283.0,1,3803.31
U008213,-162.0,2,1783.75
U008214,-146.0,2,757.98
U008215,-204.0,2,2241.15
U008216,198.0,2,268.7
U008217,-42.0,1,667.59
U008218,-76.0,2,758.48
U008219,36.0,4,793.65
U008221,-148.0,2,418.52
U008222,-55.0,3,2600.03
U008223,108.0,2,596.97
U008224,-45.0,2,619.09
U008226,-239.0,3,1564.21
U008227,251.0,2,1683.28
U008229,32.0,4,585.9
U008230,-296.0,4,425.93
U008231,-63.0,2,1864.46
U008232,309.0,2,1921.73
U008233,119.0,1,51.46
U008234,-207.0,1,336.06
U008235,-83.0,1,652.71
U008236,-299.0,3,2778.72
U008237,-110.0,1,265.85
U008238,338.0,1,438.1
U008239,36.0,3,339.18
U008240,268.0,1,78.3
U008242,-49.0,3,1901.03
U008243,-147.0,2,3042.93
U008245,35.0,2,4704.38
U008246,184.0,3,1127.66
U008248,113.0,2,953.88
U008249,-252.0,2,271.73
U008250,43.0,2,251.66
U008251,-294.0,2,86.5
U008252,349.0,2,1337.18
U008253,339.0,2,3984.76
U008254,196.0,2,1404.69
U008255,-96.0,1,26.74
U008256,-29.0,5,1136.2
U008257,190.0,3,572.71
U008258,-264.0,3,918.92
U008259,72.0,1,1468.38
U008260,40.0,2,1646.49
U008261,-85.0,3,2845.28
U008263,-264.0,2,551.47
U008264,-111.0,4,5348.54
U008265,8.0,2,1497.34
U008266,-251.0,1,376.31
U008267,103.0,4,1403.57
U008268,193.0,7,5839.8
U008269,-58.0,4,2296.05
U008270,165.0,1,36.34
U008272,211.0,1,1841.22
U008273,211.0,1,73.9
U008274,-63.0,2,900.03
U008275,-103.0,4,3257.43
U008276,-181.0,6,1525.99
U008277,-300.0,1,935.89
U008278,-19.0,2,568.39
U008279,129.0,1,213.0
U008280,-84.0,2,316.25
U008281,335.0,3,338.51
U008282,-79.0,3,826.6
U008283,-80.0,4,1832.66
U008284,-300.0,2,1391.04
U008285,56.0,1,201.36
U008286,-44.0,2,1053.36
U008287,103.0,2,270.62
U008288,-20.0,2,2450.97
U008289,245.0,2,600.98
U008290,136.0,2,1654.69
U008291,282.0,2,1587.85
U008292,-287.0,2,371.33
U008293,-311.0,1,4110.41
U008294,-31.0,2,182.33
U008295,123.0,5,1251.53
U008296,229.0,1,2395.23
U008297,74.0,2,530.3
U008298,66.0,2,2865.3
U008299,63.0,4,2628.6
U008300,230.0,1,541.69
U008301,110.0,1,369.92
U008302,246.0,3,781.26
U008303,-134.0,2,165.77
U008304,124.0,2,794.44
U008305,255.0,1,108.57
U008307,352.0,1,276.47
U008308,58.0,1,242.79
U008309,61.0,3,4133.28
U008310,100.0,1,467.22
U008311,123.0,2,1053.67
U008312,92.0,3,1736.4
U008313,-57.0,4,412.96
U008314,-90.0,2,559.79
U008315,162.0,2,182.73
U008316,295.0,1,856.9
U008317,127.0,2,862.72
U008319,78.0,3,2604.99
U008320,219.0,2,219.86
U008321,138.0,1,2.83
U008322,-75.0,1,27.24
U008323,-90.0,1,163.19
U008324,25.0,2,493.87
U008325,-229.0,1,1146.85
U008326,-211.0,4,1533.92
U008327,-63.0,1,134.17
U008328,-290.0,2,791.49
U008329,173.0,1,9.74
U008330,91.0,1,1584.58
U008331,13.0,3,364.59
U008332,295.0,1,472.32
U008333,199.0,2,930.54
U008335,67.0,4,2944.41
U008336,190.0,1,72.21
U008337,269.0,1,321.48
U008338,-89.0,4,2503.62
U008339,-147.0,2,695.84
U008340,-163.0,2,1569.55
U008341,-118.0,1,65.06
U008342,-232.0,3,891.06
U008343,228.0,2,646.5
U008344,307.0,4,1511.18
U008345,124.0,6,2781.48
U008346,298.0,1,168.83
U008347,16.0,3,556.11
U008349,-174.0,2,718.06
U008350,-219.0,1,2872.53
U008351,7.0,1,401.29
U008352,-69.0,2,298.89
U008353,94.0,1,662.92
U008354,65.0,4,1887.85
U008355,-146.0,2,4235.55
U008356,-51.0,6,2789.27
U008357,-204.0,2,499.24
U008358,178.0,1,769.56
U008359,-31.0,4,553.58
U008360,-171.0,3,642.75
U008361,-1.0,1,481.16
U008362,217.0,1,275.36
U008363,-236.0,2,231.36
U008364,125.0,4,1537.28
U008365,216.0,5,3752.6
U008366,254.0,4,1454.38
U008368,-64.0,1,605.05
U008369,-310.0,1,956.61
U008370,95.0,2,10190.11
U008371,-52.0,1,249.82
U008372,132.0,3,2648.58
U008373,-209.0,3,1777.44
U008374,266.0,1,87.54
U008376,227.0,2,4194.01
U008377,154.0,1,2193.24
U008378,-81.0,3,1823.73
U008379,8.0,2,1856.15
U008380,223.0,3,6461.84
U008381,305.0,1,563.27
U008382,-14.0,2,603.55
U008383,-198.0,2,663.03
U008384,16.0,2,579.2
U008385,-42.0,2,954.32
U008387,-50.0,3,1958.94
U008388,-265.0,1,318.23
U008389,-212.0,1,521.5
U008390,12.0,2,731.86
U008391,-29.0,1,260.17
U008392,-230.0,1,328.76
U008393,6.0,1,1298.36
U008394,276.0,2,413.3
U008395,-146.0,2,1630.14
U008396,-73.0,1,90.04
U008397,97.0,2,358.28
U008398,-312.0,2,921.85
U008399,195.0,3,2957.43
U008400,37.0,3,2965.5
U008401,198.0,2,1102.31
U008403,-150.0,2,727.43
U008405,40.0,2,4124.41
U008406,65.0,4,879.87
U008408,50.0,4,1365.91
U008409,-9.0,2,942.52
U008410,91.0,1,122.3
U008411,-85.0,1,459.33
U008412,-273.0,2,1373.87
U008413,184.0,3,1593.97
U008415,125.0,1,1572.18
U008417,352.0,1,149.02
U008418,228.0,2,769.68
U008419,305.0,1,2374.82
U008420,-202.0,4,7166.21
U008421,-268.0,3,1395.33
U008422,-22.0,3,996.26
U008424,-133.0,2,303.19
U008425,44.0,2,1777.66
U008426,218.0,2,2479.95
U008428,245.0,3,1623.28
U008429,-3.0,3,1823.05
U008430,-85.0,2,765.23
U008431,-273.0,5,1701.46
U008433,-272.0,1,1191.98
U008434,277.0,3,2250.79
U008435,-298.0,5,951.92
U008437,231.0,2,330.27
U008438,-28.0,1,1648.14
U008439,163.0,3,1232.76
U008440,154.0,2,2737.3
U008441,-251.0,2,1121.97
U008442,84.0,3,2399.99
U008444,279.0,5,424.53
U008445,227.0,1,903.31
U008447,-84.0,1,199.56
U008449,-146.0,5,3235.83
U008450,-50.0,1,543.7
U008452,245.0,3,817.92
U008454,154.0,4,2239.85
U008455,283.0,2,616.09
U008456,154.0,2,1616.33
U008457,207.0,1,228.98
U008459,79.0,2,1212.85
U008460,-31.0,3,1990.64
U008461,128.0,2,1947.66
U008462,43.0,3,1012.83
U008463,249.0,4,4027.27
U008464,-241.0,4,2267.18
U008465,-297.0,6,5001.12
U008466,-211.0,4,1445.67
U008467,283.0,4,1194.76
U008468,-115.0,1,1323.58
U008469,283.0,2,1986.32
U008470,-301.0,3,357.47
U008471,155.0,4,790.06
U008472,251.0,5,3991.57
U008473,6.0,1,696.75
U008474,106.0,1,177.35
U008476,38.0,3,3433.51
U008477,155.0,2,1967.58
U008478,-58.0,3,1121.0
U008479,-265.0,1,244.67
U008480,-51.0,4,2771.35
U008481,-271.0,3,3749.52
U008483,246.0,1,450.44
U008484,1.0,3,278.67
U008485,-219.0,1,487.22
U008487,-49.0,1,573.26
U008488,185.0,4,7336.73
U008489,194.0,2,967.43
U008490,-284.0,1,3584.82
U008491,247.0,2,866.33
U008492,307.0,3,624.76
U008493,-143.0,2,921.87
U008494,181.0,2,1194.76
U008495,124.0,2,1719.06
U008496,337.0,4,1520.13
U008498,-49.0,3,1273.42
U008499,12.0,3,1772.17
U008501,301.0,3,1111.12
U008502,94.0,2,1633.71
U008504,252.0,4,442.45
U008505,-113.0,1,797.86
U008506,171.0,2,262.7
U008507,-150.0,3,4810.55
U008508,59.0,1,238.36
U008509,-201.0,2,1872.72
U008510,63.0,1,217.37
U008511,286.0,3,1298.3
U008512,247.0,2,1989.52
U008513,-267.0,3,1779.48
U008514,247.0,2,852.82
U008515,-273.0,1,117.1
U008516,-267.0,4,4640.3
U008517,141.0,1,461.08
U008518,-303.0,3,1534.25
U008519,-177.0,3,980.04
U008520,-45.0,3,3285.44
U008521,25.0,1,108.39
U008523,-168.0,2,20.09
U008524,81.0,3,513.06
U008525,158.0,2,789.93
U008526,339.0,1,80.33
U008527,-115.0,3,2492.49
U008528,223.0,3,3053.32
U008529,-84.0,2,665.14
U008530,-188.0,2,149.14
U008531,-142.0,4,1832.13
U008532,94.0,3,1040.32
U008533,-207.0,3,926.7
U008534,-267.0,5,2654.82
U008535,85.0,2,2785.86
U008536,-116.0,3,645.18
U008537,48.0,1,860.5
U008538,262.0,2,226.34
U008539,248.0,2,768.75
U008540,-175.0,7,4892.79
U008541,67.0,2,1165.93
U008542,-160.0,1,57.65
U008543,350.0,3,5943.54
U008545,-127.0,1,914.34
U008546,114.0,2,312.58
U008548,161.0,2,866.34
U008549,189.0,2,504.22
U008550,65.0,3,3029.57
U008551,18.0,1,292.09
U008552,157.0,6,4289.17
U008553,67.0,4,2573.62
U008554,268.0,1,82.88
U008555,189.0,1,66.22
U008556,-213.0,1,197.62
