CustomerID,OrderID,OrderDate,Amount
U006914,O00012112,16-01-2024,918.87
U000482,O00012116,22-08-2025,837.09
U008113,O00012119,04-08-2024,1240.26
U004541,O00012122,27-03-2024,658.35
U009282,O00012125,12-03-2024,1599.6
U000772,O00012128,16-07-2024,54.34
U004782,O00012131,10-04-2025,87.61
U002919,O00012134,15-07-2025,37.23
U003298,O00012137,09-12-2024,49.09
U002613,O00012141,14-06-2024,66.52
U001586,O00012144,24-01-2024,108.97
U005787,O00012178,23-03-2025,710.86
U009574,O00012181,14-03-2025,264.08
U008685,O00012185,04-02-2024,30.81
U004144,O00012188,20-03-2025,994.84
U004315,O00012191,24-02-2024,1130.78
U005062,O00012194,16-08-2025,848.79
U006868,O00012197,13-03-2025,209.1
U000200,O00012200,08-07-2024,71.29
U001837,O00012203,26-12-2024,1030.18
U007396,O00012206,31-05-2024,1440.19
U007625,O00012210,10-10-2024,1266.66
U007682,O00012213,30-03-2024,1448.34
U006517,O00012216,26-05-2024,837.5
U003951,O00012219,19-09-2025,379.87
U007882,O00012222,19-04-2024,229.15
U009442,O00012225,12-12-2024,228.95
U006809,O00012228,13-01-2024,414.34
U008608,O00012232,25-04-2025,105.3
U003611,O00012235,30-09-2025,1041.93
U001724,O00012238,28-10-2024,68.67
U000548,O00012241,21-10-2025,1011.71
U008973,O00012244,20-04-2025,590.1
U005000,O00012247,25-01-2025,465.73
U002512,O00012250,21-02-2024,1075.79
U009946,O00012253,31-10-2024,29.24
U002450,O00012257,09-09-2025,1102.2
U002741,O00012293,02-06-2024,1424.38
U000582,O00012297,16-07-2025,433.98
U005500,O00012300,29-02-2024,230.57
U007171,O00012303,01-03-2025,135.23
U001041,O00012306,22-01-2024,529.54
U004045,O00012309,04-02-2025,83.34
U008936,O00012312,17-07-2024,1637.04
U000837,O00012315,11-04-2024,18.26
U000839,O00012319,13-09-2025,1224.53
U005256,O00012322,04-08-2025,163.08
U009048,O00012325,05-06-2024,3049.78
U006911,O00012328,07-07-2024,277.46
U006221,O00012331,10-09-2024,3312.03
U004976,O00012334,14-11-2025,218.14
U007171,O00012338,10-01-2024,315.85
U008738,O00012341,02-04-2024,363.9
U006798,O00012344,16-10-2025,207.17
U001293,O00012347,13-07-2024,1893.44
U008335,O00012350,25-04-2024,3.32
U006850,O00012353,14-07-2024,1166.49
U004746,O00012356,09-05-2025,1246.87
U008157,O00012359,15-11-2024,109.7
U000547,O00012363,02-09-2024,1092.14
U000778,O00012366,24-06-2025,59.19
U003476,O00012369,03-05-2025,507.88
U002447,O00012405,10-08-2025,121.59
U004693,O00012408,29-10-2024,75.38
U009637,O00012411,25-03-2025,1818.1
U006823,O00012414,22-04-2025,230.03
U003120,O00012418,02-01-2025,416.17
U006215,O00012421,22-06-2024,714.78
U002552,O00012424,04-11-2024,376.14
U002476,O00012427,27-10-2024,923.07
U004609,O00012430,11-12-2024,612.52
U000966,O00012433,26-09-2024,418.78
U007308,O00012437,12-05-2024,857.57
U002484,O00012440,14-11-2025,302.05
U004725,O00012443,20-02-2024,981.4
U002913,O00012446,17-03-2025,121.32
U005694,O00012449,23-04-2025,100.62
U002585,O00012452,22-07-2024,122.03
U009153,O00012455,21-07-2025,239.99
U004463,O00012459,06-01-2025,470.89
U002768,O00012462,15-08-2024,701.84
U003663,O00012465,01-10-2025,684.66
U006870,O00012468,19-03-2025,104.54
U007457,O00012471,20-09-2024,1407.57
U009553,O00012474,12-08-2025,684.78
U004426,O00012477,16-08-2024,376.37
U005478,O00012481,08-03-2024,90.57
U007822,O00012515,07-04-2024,775.64
U000838,O00012518,04-06-2024,563.23
U002894,O00012521,15-09-2025,204.94
U003082,O00012525,07-06-2024,2319.38
U008861,O00012528,06-03-2025,134.24
U008345,O00012531,29-08-2024,14.09
U002535,O00012534,06-05-2025,1557.48
U002606,O00012537,06-05-2024,2468.01
U009071,O00012540,06-08-2024,462.76
U000782,O00012544,28-08-2025,203.58
U008418,O00012547,07-07-2025,688.21
U006173,O00012550,05-12-2024,196.25
U001744,O00012553,21-04-2025,8.99
U006972,O00012556,23-02-2024,134.65
U008395,O00012559,02-07-2024,1416.99
U005403,O00012562,27-01-2024,23.6
U009872,O00012565,10-08-2024,202.98
U007297,O00012569,12-04-2025,2.22
U008059,O00012572,09-09-2024,342.96
U004131,O00012575,28-05-2025,104.84
U004509,O00012578,12-08-2025,315.22
U005098,O00012581,08-08-2024,3593.95
U006006,O00012584,28-10-2024,529.06
U005572,O00012588,14-09-2025,1152.19
U001368,O00012591,21-11-2024,54.55
U000364,O00012594,26-03-2024,201.33
U001758,O00012628,21-08-2025,151.2
U009270,O00012631,10-08-2025,135.43
U006935,O00012634,23-11-2024,245.6
U003408,O00012637,29-05-2025,186.17
U000159,O00012641,02-02-2024,88.58
U002227,O00012644,02-04-2025,1068.13
U006138,O00012647,07-07-2024,313.84
U004594,O00012650,25-09-2024,462.35
U003125,O00012653,19-12-2024,2286.32
U001269,O00012656,03-10-2024,78.11
U000639,O00012659,13-11-2024,197.0
U008848,O00012663,16-04-2024,253.68
U000724,O00012666,28-06-2024,27.24
U005593,O00012669,24-08-2025,734.83
U001151,O00012672,06-04-2024,225.99
U001255,O00012675,15-10-2025,894.8
U008288,O00012678,20-01-2025,2221.77
U004526,O00012681,20-03-2024,100.03
U002042,O00012684,21-07-2024,68.12
U008255,O00012687,06-04-2025,26.74
U005338,O00012691,17-03-2025,37.01
U000972,O00012694,12-08-2024,89.98
U001087,O00012697,29-08-2025,185.4
U005229,O00012700,18-03-2025,807.76
U008298,O00012703,26-04-2024,2474.74
U000627,O00012706,14-01-2024,128.43
U009476,O00012743,23-03-2025,180.6
U002748,O00012746,20-04-2025,316.06
U009203,O00012750,14-10-2025,643.14
U008634,O00012753,05-02-2024,1486.49
U005326,O00012756,09-03-2024,263.01
U009130,O00012759,26-01-2025,479.08
U003810,O00012762,23-01-2025,685.59
U002672,O00012765,03-09-2024,248.05
U004596,O00012768,08-03-2025,16.14
U001014,O00012771,22-02-2025,879.02
U008347,O00012775,13-03-2025,312.58
U007259,O00012778,17-07-2024,1982.17
U006426,O00012781,25-10-2024,43.13
U007864,O00012784,08-01-2024,224.01
U000368,O00012787,08-09-2024,373.48
U000549,O00012790,26-03-2024,490.18
U007259,O00012793,18-05-2024,145.39
U008265,O00012797,23-12-2024,958.92
U008288,O00012800,16-09-2024,229.2
U001744,O00012803,06-07-2025,154.35
U006503,O00012806,19-09-2025,1001.03
U004156,O00012809,04-01-2024,257.32
U005730,O00012812,16-05-2025,580.29
U006464,O00012815,28-05-2025,801.0
U003513,O00012819,24-05-2024,26.13
U002159,O00012855,21-08-2024,145.19
U008511,O00012858,20-03-2024,81.88
U005712,O00012861,30-08-2025,660.72
U007510,O00012864,31-01-2025,11.34
U006100,O00012867,06-01-2024,501.68
U007868,O00012871,28-10-2025,388.11
U001533,O00012874,30-07-2024,236.7
U001285,O00012877,15-04-2024,289.24
U009240,O00012880,08-04-2024,227.28
U002207,O00012883,29-08-2025,62.88
U001459,O00012886,13-06-2024,652.2
U000817,O00012889,04-11-2025,2258.2
U007468,O00012893,12-07-2024,166.77
U006548,O00012896,04-04-2024,575.07
U006631,O00012899,06-03-2025,348.75
U002264,O00012902,11-07-2025,1121.87
U002979,O00012905,05-03-2024,1887.1
U007532,O00012908,27-03-2024,10.35
U007545,O00012911,05-10-2024,53.58
U009996,O00012914,27-02-2024,65.21
U003258,O00012917,28-01-2025,331.52
U007766,O00012921,21-07-2025,243.43
U004053,O00012924,11-02-2025,1421.14
U002438,O00012927,12-02-2024,43.95
U001411,O00012930,24-06-2025,852.12
U001288,O00012965,07-11-2024,250.04
U002645,O00012968,14-05-2025,807.17
U004528,O00012972,27-05-2024,137.64
U002152,O00012975,18-06-2025,52.66
U001279,O00012978,06-01-2025,2177.9
U001625,O00012981,02-05-2024,658.61
U006457,O00012984,14-02-2024,329.78
U006648,O00012987,12-01-2025,539.17
U000384,O00012990,19-02-2025,1042.63
U003204,O00012994,03-05-2025,1090.83
U007627,O00012997,24-02-2025,666.8
U000444,O00013000,28-08-2025,967.83
U003700,O00013003,01-10-2024,700.04
U005350,O00013006,28-10-2025,52.14
U004375,O00013009,08-08-2025,33.29
U000222,O00013012,01-03-2024,172.82
U000220,O00013015,30-11-2024,815.49
U000031,O00013018,25-04-2024,1104.67
U009487,O00013022,13-09-2024,150.0
U009521,O00013025,13-04-2025,48.64
U006706,O00013028,26-10-2024,229.32
U002003,O00013031,06-07-2024,2337.85
U006859,O00013034,28-04-2024,631.36
U007727,O00013037,27-06-2025,254.51
U002671,O00013040,18-06-2024,110.71
U005872,O00013043,13-10-2024,612.07
U007269,O00013080,25-10-2024,273.47
U001056,O00013083,03-11-2024,2181.05
U005300,O00013086,23-08-2025,676.98
U004821,O00013089,09-05-2025,305.0
U004128,O00013093,29-10-2024,1217.05
U008428,O00013096,15-05-2024,1399.27
U005170,O00013099,06-05-2025,472.81
U001254,O00013102,22-07-2024,294.72
U003266,O00013105,16-01-2025,111.06
U009121,O00013108,18-10-2024,8.47
U006968,O00013111,22-08-2024,3.61
U003710,O00013114,06-03-2024,637.52
U006277,O00013117,19-02-2025,742.47
U000781,O00013121,04-09-2024,346.22
U005999,O00013124,18-04-2024,602.43
U009480,O00013127,19-12-2024,741.28
U001945,O00013130,20-09-2024,19.76
U004061,O00013133,19-04-2025,71.41
U001889,O00013136,07-02-2024,897.97
U008431,O00013140,30-09-2025,800.95
U004275,O00013143,29-07-2024,441.17
U009507,O00013146,21-10-2025,1033.52
U008011,O00013149,19-09-2024,335.44
U006928,O00013152,25-12-2024,23.87
U009406,O00013155,05-07-2025,113.12
U004668,O00013191,05-11-2024,251.5
U003688,O00013194,18-01-2025,40.64
U008648,O00013197,28-01-2025,79.36
U005464,O00013200,09-01-2025,20.84
U007479,O00013203,23-03-2025,63.38
U001417,O00013206,28-01-2024,65.3
U006565,O00013209,19-06-2025,1892.57
U006126,O00013212,26-07-2025,596.15
U009127,O00013215,08-02-2024,4115.1
U008254,O00013219,18-06-2024,88.76
U009857,O00013222,17-01-2025,1004.12
U008836,O00013225,28-02-2025,130.83
U000687,O00013228,17-08-2025,20.15
U004983,O00013231,16-11-2024,373.1
U005841,O00013234,25-12-2024,864.94
U001829,O00013237,25-11-2024,43.01
U001200,O00013240,28-06-2025,72.71
U009679,O00013244,12-01-2024,68.43
U006926,O00013247,24-04-2024,40.71
U004048,O00013250,08-01-2024,139.75
U000767,O00013253,10-03-2025,20.94
U005106,O00013256,16-10-2024,233.2
U003630,O00013259,19-06-2025,137.82
U008532,O00013262,17-06-2024,696.91
U003078,O00013265,29-03-2025,357.87
U005256,O00013269,13-06-2025,154.29
U000653,O00013303,04-06-2024,253.94
U005557,O00013306,06-11-2025,380.0
U005401,O00013309,12-08-2025,356.48
U000220,O00013312,29-03-2025,102.57
U009868,O00013316,15-09-2025,658.1
U008550,O00013319,24-02-2024,41.57
U002925,O00013322,25-11-2024,1800.51
U002888,O00013325,26-05-2025,104.66
U009653,O00013328,20-06-2025,32.06
U004390,O00013331,29-02-2024,360.8
U009782,O00013334,03-07-2025,18.2
U004683,O00013337,06-10-2025,175.38
U006085,O00013341,03-03-2024,647.37
U002666,O00013344,29-04-2024,63.14
U008120,O00013347,17-09-2024,352.88
U008565,O00013350,09-10-2024,469.86
U005902,O00013353,03-01-2024,839.3
U009697,O00013356,17-04-2025,131.35
U009833,O00013360,14-04-2025,126.3
U005903,O00013363,31-07-2025,923.52
U002682,O00013366,12-06-2024,176.63
U009108,O00013369,18-08-2025,1071.0
U009629,O00013372,27-03-2025,334.52
U007663,O00013375,06-04-2025,11.67
U002786,O00013378,01-09-2025,1722.89
U002888,O00013381,31-10-2025,55.53
U005062,O00013418,10-12-2024,391.83
U003349,O00013422,18-09-2024,292.34
U003909,O00013425,31-10-2025,1077.36
U000312,O00013428,06-03-2024,32.96
U001918,O00013431,29-04-2025,615.84
U004165,O00013434,18-01-2025,1924.14
U002115,O00013437,11-04-2024,233.8
U000145,O00013440,02-05-2024,390.56
U009804,O00013444,17-06-2025,2218.59
U007053,O00013447,27-02-2024,2420.82
U005724,O00013450,28-08-2024,1297.72
U007244,O00013453,18-11-2024,56.44
U001357,O00013456,06-05-2025,27.47
U007881,O00013459,30-04-2024,172.88
U003319,O00013462,01-10-2025,386.64
U002296,O00013465,11-08-2024,177.51
U002233,O00013469,22-04-2024,3553.06
U000955,O00013472,17-08-2025,318.23
U005561,O00013475,03-03-2024,97.91
U003374,O00013478,29-08-2024,167.23
U009867,O00013481,16-02-2024,330.06
U009989,O00013484,01-11-2024,268.2
U008044,O00013487,24-02-2024,181.12
U001469,O00013491,29-10-2025,177.91
U001102,O00013494,28-02-2024,332.33
U000286,O00013530,21-07-2024,199.13
U009299,O00013533,27-08-2025,124.59
U009366,O00013536,12-08-2024,135.56
U008642,O00013539,14-05-2024,232.8
U006668,O00013542,07-03-2024,65.6
U001956,O00013545,08-11-2024,813.82
U004720,O00013548,30-04-2024,330.05
U008637,O00013551,08-10-2024,1391.14
U003154,O00013555,13-04-2025,456.31
U005617,O00013558,28-06-2024,68.33
U003439,O00013561,08-03-2025,938.58
U006406,O00013564,20-01-2024,109.96
U009131,O00013567,25-05-2025,155.63
U004108,O00013570,16-01-2025,377.51
U000786,O00013574,02-05-2025,48.22
U007089,O00013577,20-07-2024,630.83
U007354,O00013580,03-03-2025,236.34
U001922,O00013583,24-06-2024,252.09
U003879,O00013586,21-09-2024,22.48
U006022,O00013589,10-04-2025,439.38
U008725,O00013592,07-08-2025,685.12
U009543,O00013595,05-02-2024,2301.88
U004314,O00013599,03-01-2025,385.4
U002277,O00013602,31-01-2025,1511.3
U005820,O00013605,28-10-2024,886.37
U004634,O00013641,08-03-2025,178.96
U004227,O00013644,07-08-2025,1887.94
U007792,O00013648,21-07-2024,70.32
U009368,O00013651,11-03-2025,283.2
U007135,O00013654,23-01-2024,20.06
U003335,O00013657,18-06-2025,3522.84
U004076,O00013660,02-06-2024,1153.94
U007095,O00013663,15-06-2025,3199.96
U005369,O00013666,05-06-2024,1360.3
U003275,O00013669,21-05-2024,2941.96
U001413,O00013673,17-03-2025,5.74
U008179,O00013676,05-04-2024,215.73
U006235,O00013679,18-06-2024,474.12
U004805,O00013682,29-07-2024,1023.37
U005892,O00013685,30-11-2024,145.48
U008753,O00013688,01-05-2025,79.42
U009629,O00013691,03-03-2025,2353.66
U004880,O00013694,22-02-2024,44.29
U002662,O00013698,17-06-2024,3949.42
U000512,O00013701,14-11-2024,665.02
U000535,O00013704,06-06-2025,139.22
U003482,O00013707,17-02-2025,770.82
U005288,O00013710,09-05-2025,352.53
U009403,O00013713,26-01-2025,373.88
U001932,O00013717,22-05-2024,1721.96
U003217,O00013752,03-06-2025,363.58
U007965,O00013755,31-05-2025,1236.22
U009362,O00013759,26-08-2025,1124.67
U001583,O00013762,01-07-2024,697.8
U009297,O00013765,06-10-2025,571.69
U005193,O00013768,14-01-2025,87.58
U009300,O00013771,15-06-2024,729.78
U005805,O00013774,05-08-2025,3368.72
U002941,O00013777,20-10-2024,278.74
U008301,O00013780,12-09-2024,369.92
U002774,O00013784,23-02-2025,68.15
U003852,O00013787,20-04-2025,7452.94
U004272,O00013790,06-08-2025,2207.65
U009959,O00013793,04-09-2025,56.45
U008693,O00013796,19-09-2025,1076.07
U003645,O00013799,02-05-2025,134.65
U002384,O00013802,17-04-2025,297.78
U000411,O00013805,15-03-2024,315.57
U003689,O00013809,11-06-2025,140.54
U009754,O00013812,23-05-2024,63.5
U005059,O00013815,25-02-2025,1468.32
U006575,O00013818,13-01-2025,255.93
U003023,O00013821,29-03-2024,465.75
U008801,O00013824,25-05-2024,188.31
U007100,O00013827,22-08-2024,234.27
U000020,O00013831,27-04-2025,163.11
U004338,O00013865,24-06-2025,1154.5
U003398,O00013868,06-10-2025,510.26
U003220,O00013871,02-01-2025,11.31
U008142,O00013874,14-03-2025,3249.14
U006425,O00013878,18-09-2025,434.69
U009427,O00013881,27-04-2025,487.39
U007592,O00013884,09-10-2024,48.66
U003867,O00013887,30-05-2024,339.58
U005094,O00013890,14-05-2024,1372.61
U004770,O00013893,08-06-2025,8.74
U001931,O00013896,04-12-2024,1376.72
U009367,O00013899,29-04-2025,1985.2
U009905,O00013902,02-12-2024,214.22
U008352,O00013905,10-03-2025,255.97
U000897,O00013909,10-02-2025,1811.86
U008604,O00013912,28-06-2025,423.76
U006574,O00013915,01-09-2025,1864.92
U005489,O00013918,04-01-2024,715.19
U002070,O00013921,31-08-2025,52.54
U009689,O00013924,19-09-2024,1335.9
U002516,O00013928,11-05-2024,34.12
U007979,O00013931,06-08-2024,460.66
U008256,O00013934,02-04-2025,186.89
U003019,O00013937,01-04-2025,1265.3
U002767,O00013940,12-04-2024,84.97
U000779,O00013943,23-06-2025,1507.4
U005515,O00013980,09-08-2024,992.56
U004133,O00013983,26-09-2024,67.22
U009205,O00013986,19-02-2025,948.61
U006385,O00013989,01-12-2024,529.55
U001981,O00013992,16-11-2024,258.84
U008179,O00013996,21-12-2024,113.75
U008473,O00013999,25-12-2024,696.75
U004358,O00014002,30-06-2025,721.12
U007910,O00014005,06-09-2025,1322.71
U002996,O00014008,14-02-2025,631.36
U000973,O00014011,08-08-2025,819.49
U007419,O00014015,06-09-2024,118.9
U000376,O00014018,11-08-2025,1355.37
U006062,O00014021,12-07-2024,605.04
U004000,O00014024,30-10-2025,104.38
U004825,O00014027,13-09-2025,32.69
U009094,O00014030,06-07-2024,16.79
U002371,O00014033,23-06-2025,477.81
U004927,O00014036,28-02-2024,89.04
U007870,O00014039,15-03-2025,877.78
U009465,O00014043,04-08-2025,1428.45
U009916,O00014046,15-10-2025,116.0
U008413,O00014049,19-03-2024,667.32
U003737,O00014052,25-06-2024,1836.44
U007069,O00014055,05-03-2024,84.83
U003437,O00014090,12-11-2025,1748.33
U009410,O00014093,02-12-2024,442.88
U001357,O00014097,04-10-2025,492.29
U006304,O00014100,14-02-2024,77.34
U003731,O00014103,02-11-2025,844.02
U004296,O00014106,01-07-2025,52.33
U002653,O00014109,04-04-2025,1130.08
U003882,O00014112,11-02-2025,577.49
U004888,O00014115,05-03-2025,650.77
U002668,O00014119,01-02-2025,52.71
U005482,O00014122,13-02-2025,642.0
U002373,O00014125,21-01-2024,61.82
U009131,O00014128,27-02-2025,21.2
U001241,O00014131,15-10-2025,1274.68
U007626,O00014134,11-11-2025,353.87
U001270,O00014137,10-10-2025,410.13
U009211,O00014140,06-09-2025,624.52
U006273,O00014143,04-02-2024,2459.65
U008981,O00014147,28-06-2025,83.51
U007566,O00014150,17-06-2024,1911.62
U002515,O00014153,01-07-2024,268.64
U005227,O00014156,16-09-2024,168.98
U008229,O00014159,15-02-2024,268.64
U006820,O00014162,21-02-2025,31.04
U000391,O00014165,19-02-2024,1493.61
U002648,O00014169,14-11-2024,108.8
U008117,O00014205,10-07-2025,421.3
U000369,O00014208,18-01-2024,317.15
U003269,O00014212,21-06-2025,1477.91
U007190,O00014215,12-09-2024,167.86
U004620,O00014218,28-12-2024,3.96
U001111,O00014221,08-07-2025,159.66
U002315,O00014224,26-02-2025,133.95
U007561,O00014227,21-09-2025,471.25
U004945,O00014230,19-01-2025,618.61
U009649,O00014234,28-10-2024,16.94
U005537,O00014237,01-08-2024,136.74
U001381,O00014240,10-04-2024,154.67
U007634,O00014243,20-07-2025,36.52
U009528,O00014246,31-05-2024,475.84
U008894,O00014249,10-12-2024,627.99
U002703,O00014252,24-03-2025,1069.66
U008435,O00014255,25-10-2025,301.85
U009305,O00014259,12-05-2025,371.04
U007887,O00014262,25-05-2025,381.24
U008456,O00014265,05-08-2025,341.06
U003250,O00014268,11-04-2025,15.88
U004883,O00014271,27-03-2025,84.97
U001939,O00014274,05-08-2024,142.33
U001164,O00014277,01-09-2025,435.97
U003838,O00014281,29-10-2024,1073.35
U003780,O00014317,17-04-2024,2553.12
U009789,O00014320,14-06-2025,102.15
U009583,O00014323,17-10-2025,684.46
U000217,O00014327,31-07-2025,364.29
U000732,O00014330,25-01-2024,1362.31
U006532,O00014333,25-06-2025,2643.9
U003744,O00014336,29-08-2024,738.97
U005661,O00014339,03-07-2024,115.8
U002889,O00014342,04-07-2025,1090.07
U004310,O00014345,17-05-2024,107.79
U008134,O00014349,23-10-2024,304.87
U008913,O00014352,02-04-2025,28.38
U000535,O00014355,23-03-2025,186.13
U002526,O00014358,09-03-2024,80.84
U008464,O00014361,29-08-2025,1504.61
U008714,O00014364,19-02-2024,344.22
U001590,O00014367,25-01-2025,1680.09
U004348,O00014370,04-04-2025,557.39
U001923,O00014373,15-01-2024,790.69
U005908,O00014377,13-01-2025,570.37
U009349,O00014380,19-11-2024,134.55
U005666,O00014383,14-08-2024,92.24
U008635,O00014386,26-03-2025,361.09
U009942,O00014389,22-03-2025,827.59
U002650,O00014392,27-07-2025,466.25
U002982,O00014429,07-07-2025,155.78
U006028,O00014432,16-09-2025,328.0
U003675,O00014435,13-03-2025,60.66
U008583,O00014438,05-08-2024,263.8
U006848,O00014441,31-05-2025,260.01
U009971,O00014445,11-06-2024,98.53
U009942,O00014448,14-01-2025,309.08
U004181,O00014451,30-10-2024,1111.46
U008384,O00014454,15-07-2024,412.73
U003499,O00014457,20-06-2025,28.04
U005530,O00014460,12-05-2024,1874.39
U008326,O00014463,14-01-2024,554.7
U009058,O00014466,05-07-2025,1090.31
U009276,O00014469,22-08-2025,552.59
U000295,O00014473,13-01-2024,154.29
U003443,O00014476,25-07-2024,75.86
U008872,O00014479,15-04-2024,110.43
U005302,O00014482,02-05-2025,90.37
U008086,O00014485,24-06-2025,150.6
U000961,O00014488,13-11-2025,1236.52
U002965,O00014491,21-05-2024,9.53
U000468,O00014495,03-07-2024,495.1
U009516,O00014498,02-12-2024,263.27
U003724,O00014501,07-05-2024,1331.01
U002084,O00014504,27-10-2024,298.53
U005021,O00014540,27-02-2024,58.48
U005322,O00014543,24-05-2025,1154.99
U005374,O00014546,11-03-2024,251.12
U006457,O00014549,07-11-2025,15.11
U008617,O00014552,03-07-2024,259.77
U008226,O00014555,10-03-2024,273.4
U007712,O00014558,26-08-2024,4799.94
U005300,O00014561,29-09-2024,1755.21
U008792,O00014565,12-11-2025,71.72
U001897,O00014568,08-07-2024,732.77
U004471,O00014571,08-07-2025,1515.11
U006310,O00014574,13-04-2024,468.47
U002391,O00014577,11-09-2024,325.74
U008052,O00014580,30-04-2025,71.29
U004149,O00014583,22-08-2025,15.11
U000487,O00014586,11-08-2025,179.48
U003957,O00014590,29-05-2024,222.46
U005579,O00014593,25-09-2025,56.18
U000397,O00014596,22-01-2025,96.56
U002773,O00014599,01-08-2025,962.65
U008868,O00014602,02-02-2024,1539.96
U008015,O00014605,18-04-2025,710.57
U003878,O00014608,05-12-2024,66.33
U007817,O00014611,15-09-2024,504.15
U007455,O00014615,02-02-2025,142.59
U003191,O00014618,27-04-2024,370.36
U009177,O00014654,10-07-2024,115.63
U008949,O00014657,21-05-2025,9.53
U003822,O00014661,08-06-2025,1047.18
U002574,O00014664,25-02-2024,6499.76
U009977,O00014667,26-09-2025,2115.97
U008707,O00014670,13-03-2024,297.47
U007617,O00014673,05-03-2025,332.98
U004718,O00014676,26-11-2024,176.49
U009114,O00014679,27-05-2025,1812.85
U003102,O00014683,20-09-2024,131.55
U000837,O00014686,01-05-2024,2890.61
U000447,O00014689,03-11-2025,670.94
U009219,O00014692,26-03-2025,1077.43
U005953,O00014695,25-04-2024,1136.07
U005131,O00014698,09-02-2025,535.58
U002175,O00014701,09-07-2025,50.3
U007652,O00014704,18-08-2024,1034.57
U000130,O00014708,26-03-2024,229.91
U004130,O00014711,18-02-2024,356.0
U007874,O00014714,05-08-2025,2084.65
U000503,O00014717,24-04-2024,5.5
U007339,O00014720,04-09-2025,1550.62
U001225,O00014723,06-11-2025,463.1
U001074,O00014726,03-06-2024,30.77
U007413,O00014730,19-03-2025,103.46
U000371,O00014766,30-07-2025,235.21
U007878,O00014769,26-03-2025,1208.68
U000271,O00014772,23-12-2024,44.02
U004953,O00014775,10-09-2024,398.29
U006527,O00014779,15-10-2025,5.35
U007877,O00014782,17-10-2024,187.58
U006125,O00014785,18-03-2024,44.38
U003715,O00014788,27-07-2025,267.33
U008524,O00014791,10-05-2025,83.76
U008930,O00014794,12-08-2024,798.6
U005383,O00014797,14-12-2024,376.06
U003142,O00014801,19-04-2024,63.45
U007721,O00014804,13-09-2024,580.26
U005710,O00014807,14-04-2024,431.12
U007709,O00014810,18-07-2025,77.21
U004852,O00014813,31-12-2024,100.98
U000684,O00014816,27-10-2024,217.6
U002386,O00014820,09-01-2025,169.97
U006766,O00014823,08-11-2025,74.97
U002209,O00014826,18-06-2025,93.43
U009586,O00014829,01-12-2024,234.18
U009655,O00014832,10-09-2024,104.55
U008085,O00014835,12-01-2024,592.01
U003618,O00014838,11-04-2025,350.38
U009985,O00014842,13-09-2024,92.24
U002040,O00014879,27-07-2024,45.35
U008420,O00014882,10-08-2024,2956.05
U007625,O00014885,18-07-2025,497.02
U006423,O00014888,03-02-2024,1162.56
U002106,O00014891,04-11-2024,215.71
U008616,O00014894,11-08-2025,168.32
U002128,O00014897,21-06-2024,60.52
U008454,O00014901,13-04-2025,703.68
U008462,O00014904,02-03-2025,81.42
U003827,O00014907,22-02-2024,669.36
U003275,O00014910,01-03-2024,261.97
U001956,O00014913,16-10-2024,10.52
U007597,O00014916,06-04-2024,507.88
U002533,O00014919,13-10-2025,195.37
U009474,O00014922,14-01-2025,1745.79
U009236,O00014926,20-05-2025,9.25
U000059,O00014929,17-10-2024,1241.75
U007972,O00014932,03-04-2025,111.42
U003838,O00014935,27-08-2025,1202.18
U006166,O00014938,01-04-2025,1968.19
U009850,O00014941,03-06-2025,818.08
U006215,O00014944,16-05-2024,2427.45
U001606,O00014947,20-03-2025,492.63
U000326,O00014951,24-10-2024,549.84
U005536,O00014954,11-03-2025,2132.3
U006296,O00014988,19-07-2024,1383.21
U001697,O00014991,19-02-2024,46.64
U004203,O00014994,26-06-2025,981.03
U000364,O00014997,11-01-2024,29.96
U005079,O00015001,02-08-2024,11.44
U006998,O00015004,04-08-2025,2350.27
U003136,O00015007,13-05-2024,786.4
U003339,O00015010,31-03-2025,172.72
U001799,O00015013,11-09-2024,238.38
U007838,O00015016,16-08-2024,317.5
U005955,O00015019,09-03-2025,36.33
U002673,O00015023,21-05-2025,743.46
U008853,O00015026,30-06-2025,58.95
U009291,O00015029,21-03-2024,163.08
U006682,O00015032,06-07-2025,39.32
U001485,O00015035,04-09-2025,238.3
U006152,O00015038,25-04-2025,2158.97
U007743,O00015041,26-08-2025,299.37
U007484,O00015045,02-03-2024,3086.64
U001057,O00015048,24-05-2024,159.95
U005718,O00015051,23-02-2025,151.28
U000477,O00015054,16-10-2025,7.76
U007391,O00015057,01-10-2025,478.98
U003079,O00015060,22-02-2024,83.14
U009248,O00015063,21-03-2024,1311.25
U004981,O00015066,17-11-2024,375.68
U000583,O00015103,01-04-2024,1984.68
U003987,O00015106,24-02-2024,464.66
U004792,O00015109,20-09-2025,437.48
U002249,O00015113,23-08-2025,43.04
U000570,O00015116,28-05-2024,295.06
U001931,O00015119,09-10-2025,205.72
U005956,O00015122,08-10-2024,744.59
U002145,O00015125,09-10-2025,84.37
U009713,O00015128,22-09-2024,437.64
U003751,O00015131,04-06-2024,579.62
U001690,O00015134,02-02-2024,45.66
U007931,O00015137,24-06-2025,602.81
U000857,O00015141,23-11-2024,194.7
U007177,O00015144,05-05-2025,73.39
U005962,O00015147,08-05-2025,133.34
U004018,O00015150,18-07-2024,15.52
U007912,O00015153,09-07-2024,229.27
U006376,O00015156,17-02-2024,494.65
U005042,O00015159,29-03-2025,30.01
